candle_begin_time,open,high,low,close,signal,pos,b_bar_quote_volume,kline_pct,r_line_equity_curve
2023-05-17 11:00:00,0.0015455,0.0015538,0.0015062,0.0015269,,-1.0,83292596.0624955,[-0.01203494],1.015650861162784
2023-05-17 12:00:00,0.001527,0.0015512,0.0015212,0.0015236,,-1.0,53314442.4993566,[-0.00216124],1.0174824852208595
2023-05-17 13:00:00,0.0015235,0.0015436,0.00151,0.0015195,,-1.0,57523681.9466452,[-0.002691],1.0197581393536204
2023-05-17 14:00:00,0.0015196,0.0015413,0.0014617,0.001522,,-1.0,170535144.8363812,[0.00164528],1.0183705453702299
2023-05-17 15:00:00,0.001522,0.0015309,0.0015011,0.0015261,,-1.0,65930234.8718064,[0.00269382],1.016094891237469
2023-05-17 16:00:00,0.0015264,0.0015397,0.001496,0.0015115,,-1.0,67698092.5506177,[-0.00956687],1.0241984401004707
2023-05-17 17:00:00,0.0015116,0.0015512,0.0014896,0.0015374,,-1.0,76029478.7912159,[0.0171353],1.0098229664325435
2023-05-17 18:00:00,0.0015375,0.0015988,0.0015374,0.0015595,,-1.0,97178707.9151275,[0.01437492],0.99755663561937
2023-05-17 19:00:00,0.0015594,0.0015919,0.0015575,0.0015804,,-1.0,55145575.2548029,[0.01340173],0.9859563499182241
2023-05-17 20:00:00,0.0015803,0.0016464,0.0015785,0.0016253,,-1.0,90343765.5567093,[0.02841053],0.9610351619765277
2023-05-17 21:00:00,0.0016253,0.0016355,0.0015979,0.0016072,,-1.0,52377530.671591,[-0.01113641],0.9710813424162762
2023-05-17 22:00:00,0.0016071,0.00161,0.0015715,0.0015955,,-1.0,45427749.7307219,[-0.00727974],0.9775752822585446
2023-05-17 23:00:00,0.0015954,0.0015963,0.001561,0.0015735,,-1.0,30955084.5503712,[-0.01378878],0.9897861093123824
2023-05-18 00:00:00,0.0015736,0.0015888,0.0015511,0.0015731,,-1.0,48781570.5971122,[-0.00025421],0.990008124349725
2023-05-18 01:00:00,0.0015729,0.0015857,0.0015544,0.0015587,,-1.0,29003503.2310466,[-0.0091539],0.9980006656940552
2023-05-18 02:00:00,0.0015587,0.0015718,0.0015373,0.0015654,,-1.0,33565879.4282338,[0.00429845],0.9942819138185682
2023-05-18 03:00:00,0.0015655,0.0015896,0.0015591,0.0015752,,-1.0,26581114.3763865,[0.00626038],0.9888425454036769
2023-05-18 04:00:00,0.0015751,0.001576,0.0015541,0.0015551,,-1.0,19852673.5764328,[-0.01276028],0.9999988010301378
2023-05-18 05:00:00,0.001555,0.0015675,0.0015515,0.001563,,-1.0,21601690.8566468,[0.00508006],0.9956140040426233
2023-05-18 06:00:00,0.0015632,0.0015686,0.0015112,0.0015229,,-1.0,57427120.0286703,[-0.02565579],1.0178710115362095
2023-05-18 07:00:00,0.0015229,0.0016122,0.001501,0.0015727,,-1.0,86508729.425614,[0.03270077],0.9902301393870675
2023-05-18 08:00:00,0.0015726,0.0015875,0.0015636,0.0015804,,-1.0,38632651.123512,[0.00489604],0.9859563499182243
2023-05-18 09:00:00,0.0015804,0.0016299,0.0015764,0.0016027,,-1.0,67442452.0243231,[0.01411035],0.9735790115863795
2023-05-18 10:00:00,0.0016027,0.0016183,0.0015881,0.0015925,,-1.0,43363989.00446,[-0.00636426],0.9792403950386135
2023-05-18 11:00:00,0.0015927,0.0016341,0.001575,0.0016264,,-1.0,57161893.4673271,[0.02128728],0.960424620623836
2023-05-18 12:00:00,0.0016263,0.00164,0.0015976,0.0016012,,-1.0,72759635.2062254,[-0.01549434],0.9744115679764139
2023-05-18 13:00:00,0.0016012,0.0016012,0.001582,0.001591,,-1.0,42636992.3090368,[-0.00637022],0.9800729514286478
2023-05-18 14:00:00,0.001591,0.0015963,0.00156,0.0015776,,-1.0,74685528.1335559,[-0.00842238],0.9875104551796219
2023-05-18 15:00:00,0.0015775,0.001583,0.00155,0.0015586,,-1.0,54886176.6431801,[-0.01204361],0.9980561694533907
2023-05-18 16:00:00,0.0015586,0.0015785,0.0015491,0.001559,,-1.0,45484010.6565803,[0.00025664],0.9978341544160483
2023-05-18 17:00:00,0.0015591,0.0015639,0.0015105,0.0015237,,-1.0,64115378.9168292,[-0.02264272],1.0174269814615244
2023-05-18 18:00:00,0.0015238,0.0015354,0.0015036,0.0015139,,-1.0,56826318.7993066,[-0.00643171],1.0228663498764157
2023-05-18 19:00:00,0.0015139,0.0015981,0.0014938,0.0015748,,-1.0,105247677.587423,[0.04022723],0.9890645604410193
2023-05-18 20:00:00,0.0015747,0.0015927,0.0015703,0.0015769,,-1.0,36204333.5380517,[0.0013335],0.9878989814949711
2023-05-18 21:00:00,0.0015769,0.0016112,0.0015723,0.0015948,,-1.0,41214708.6731068,[0.01135139],0.977963808573894
2023-05-18 22:00:00,0.0015947,0.0016004,0.0015786,0.001594,,-1.0,26416082.2761604,[-0.00050163],0.9784078386485789
2023-05-18 23:00:00,0.001594,0.0015972,0.0015764,0.0015789,,-1.0,23644369.9605938,[-0.00947302],0.9867889063082583
2023-05-19 00:00:00,0.001579,0.001579,0.0015521,0.0015542,,-1.0,36239818.4266563,[-0.0156438],1.000498334864158
2023-05-19 01:00:00,0.0015542,0.0015585,0.001532,0.0015332,,-1.0,25997320.5521005,[-0.01351177],1.0121541243246397
2023-05-19 02:00:00,0.0015331,0.0015388,0.00152,0.0015375,,-1.0,24250501.389399,[0.00280459],1.0097674626732078
2023-05-19 03:00:00,0.0015375,0.001555,0.0015274,0.001545,,-1.0,26879002.2743304,[0.00487805],1.0056046807230359
2023-05-19 04:00:00,0.001545,0.0015484,0.001528,0.0015453,,-1.0,22014785.5165946,[0.00019417],1.005438169445029
2023-05-19 05:00:00,0.0015451,0.0015456,0.0015105,0.0015327,,-1.0,27631092.4106911,[-0.00815376],1.012431643121318
2023-05-19 06:00:00,0.0015328,0.0015408,0.001524,0.0015283,,-1.0,24078964.0088207,[-0.00287075],1.0148738085320854
2023-05-19 07:00:00,0.0015282,0.0015354,0.0015058,0.001513,,-1.0,32945540.8828851,[-0.01001112],1.0233658837104362
2023-05-19 08:00:00,0.0015129,0.0015394,0.0014967,0.0015233,,-1.0,42708323.694257304,[0.00680767],1.0176489964988666
2023-05-19 09:00:00,0.0015234,0.0015252,0.0015084,0.0015188,,-1.0,24441866.6097424,[-0.00295411],1.02014666566897
2023-05-19 10:00:00,0.0015187,0.0015208,0.0015086,0.001514,,-1.0,21260050.7108802,[-0.00316039],1.02281084611708
2023-05-19 11:00:00,0.0015139,0.0015509,0.001491,0.0015246,,-1.0,55166243.1290785,[0.00700132],1.0169274476275034
2023-05-19 12:00:00,0.0015246,0.0015398,0.0015208,0.0015297,,-1.0,28348998.9396123,[0.00334514],1.0140967559013865
2023-05-19 13:00:00,0.0015298,0.0015343,0.0014758,0.0014843,,-1.0,51425062.5359881,[-0.02967902],1.0392954626397608
2023-05-19 14:00:00,0.0014843,0.0015064,0.0014738,0.0015015,,-1.0,53048856.5301784,[0.01158795],1.029748816034033
2023-05-19 15:00:00,0.0015014,0.0015434,0.0014867,0.001512,,-1.0,95308274.3203591,[0.00699301],1.023920921303792
2023-05-19 16:00:00,0.0015121,0.0015283,0.0014975,0.001499,,-1.0,34663691.9702494,[-0.00859788],1.0311364100174236
2023-05-19 17:00:00,0.0014991,0.0015242,0.0014985,0.0015218,,-1.0,25243199.9247226,[0.01521014],1.0184815528889006
2023-05-19 18:00:00,0.0015218,0.001532,0.0015109,0.0015259,,-1.0,21709705.1708112,[0.00269418],1.0162058987561402
2023-05-19 19:00:00,0.0015258,0.001526,0.0015023,0.0015129,,-1.0,22597439.8322502,[-0.00851956],1.0234213874697715
2023-05-19 20:00:00,0.0015129,0.0015173,0.0015006,0.0015154,,-1.0,14513761.8314808,[0.00165246],1.0220337934863808
2023-05-19 21:00:00,0.0015155,0.0015323,0.0015122,0.0015262,,-1.0,16736795.6412148,[0.00712683],1.0160393874781333
2023-05-19 22:00:00,0.0015262,0.0015263,0.00151,0.0015228,,-1.0,15874734.1979375,[-0.00222776],1.0179265152955446
2023-05-19 23:00:00,0.0015227,0.0015375,0.0015211,0.001523,,-1.0,16035170.7387054,[0.00013134],1.0178155077768734
2023-05-20 00:00:00,0.0015229,0.0015242,0.0015011,0.0015066,,-1.0,21958973.0671301,[-0.01076822],1.0269181243079162
2023-05-20 01:00:00,0.0015066,0.0015099,0.0015014,0.001506,,-1.0,10257242.5341454,[-0.00039825],1.0272511468639298
2023-05-20 02:00:00,0.001506,0.0015168,0.0014983,0.0015041,,-1.0,13471980.8729325,[-0.00126162],1.0283057182913067
2023-05-20 03:00:00,0.0015041,0.0015145,0.0015015,0.0015093,,-1.0,9837091.5252393,[0.00345722],1.0254195228058538
2023-05-20 04:00:00,0.0015092,0.0015163,0.0015042,0.0015158,,-1.0,10753155.9560663,[0.00430663],1.0218117784490381
2023-05-20 05:00:00,0.0015158,0.0015169,0.0015079,0.0015131,,-1.0,7743608.5981144,[-0.00178124],1.0233103799511003
2023-05-20 06:00:00,0.0015132,0.001519,0.0015116,0.0015182,,-1.0,9473235.9809291,[0.00337056],1.0204796882249834
2023-05-20 07:00:00,0.0015182,0.0015346,0.0015161,0.0015289,,-1.0,24761952.8240987,[0.00704782],1.0145407859760713
2023-05-20 08:00:00,0.0015289,0.0016,0.0015231,0.0015727,,-1.0,73467938.978022,[0.02864805],0.9902301393870668
2023-05-20 09:00:00,0.0015727,0.0016222,0.0015666,0.0015979,,-1.0,89286641.5996132,[0.0160234],0.976243192034489
2023-05-20 10:00:00,0.0015978,0.0016086,0.0015934,0.0015946,,-1.0,47265982.5924408,[-0.00206521],0.9780748160925644
2023-05-20 11:00:00,0.0015947,0.0015994,0.0015725,0.001585,,-1.0,47085075.1505623,[-0.00602032],0.9834031769887845
2023-05-20 12:00:00,0.0015849,0.0015976,0.001574,0.0015768,,-1.0,33930475.0809002,[-0.0051735],0.987954485254306
2023-05-20 13:00:00,0.0015767,0.0015816,0.0015593,0.0015673,,-1.0,33295513.3868945,[-0.00602486],0.9932273423911906
2023-05-20 14:00:00,0.0015673,0.0015787,0.001561,0.0015746,,-1.0,28821532.3069788,[0.00465769],0.9891755679596897
2023-05-20 15:00:00,0.0015746,0.001588,0.0015687,0.0015754,,-1.0,27729233.9243076,[0.00050807],0.9887315378850047
2023-05-20 16:00:00,0.0015754,0.0016171,0.0015654,0.0016118,,-1.0,48258383.4343419,[0.02310524],0.9685281694868367
2023-05-20 17:00:00,0.0016117,0.0019319,0.0016116,0.0018509,,-1.0,366877383.7390361,[0.14834347],0.8358186809153536
2023-05-20 18:00:00,0.001851,0.0018675,0.0017953,0.0018352,,-1.0,184006045.7370806,[-0.00848236],0.844532771131047
2023-05-20 19:00:00,0.0018349,0.0018407,0.0017317,0.00175,,-1.0,165556896.1500622,[-0.04642546],0.8918219740850007
2023-05-20 20:00:00,0.00175,0.0018043,0.0017492,0.0017679,,-1.0,111960645.50615789,[0.01022857],0.8818868011639236
2023-05-20 21:00:00,0.001768,0.001788,0.0017468,0.0017715,,-1.0,67557574.2207607,[0.00203631],0.879888665827841
2023-05-20 22:00:00,0.0017714,0.0017715,0.0017004,0.0017058,,-1.0,72438779.8554845,[-0.03708721],0.9163546357113477
2023-05-20 23:00:00,0.0017058,0.0017303,0.0017021,0.0017145,,-1.0,41848418.3800888,[0.00510025],0.9115258086491481
2023-05-21 00:00:00,0.0017145,0.0017581,0.0017068,0.0017491,,-1.0,57348456.9963029,[0.02018081],0.8923215079190213
2023-05-21 01:00:00,0.001749,0.0017491,0.001713,0.0017148,,-1.0,41035792.8377513,[-0.01961009],0.9113592973711412
2023-05-21 02:00:00,0.0017148,0.0017165,0.001655,0.001687,,-1.0,64738607.8075647,[-0.0162118],0.9267893424664455
2023-05-21 03:00:00,0.001687,0.0017134,0.0016825,0.0016949,,-1.0,32698425.4950918,[0.00468287],0.922404545478931
2023-05-21 04:00:00,0.001695,0.0017339,0.001684,0.0017112,,-1.0,49098506.0369054,[0.00961709],0.9133574327072239
2023-05-21 05:00:00,0.0017111,0.0017306,0.0017016,0.0017144,,-1.0,39076035.6780325,[0.00187003],0.9115813124084838
2023-05-21 06:00:00,0.0017143,0.0017156,0.0016925,0.0017014,,-1.0,43231204.3522804,[-0.00758283],0.9187968011221154
2023-05-21 07:00:00,0.0017014,0.0017203,0.0016991,0.0017172,,-1.0,28337076.2854313,[0.00928647],0.9100272071470862
2023-05-21 08:00:00,0.0017172,0.0017176,0.00169,0.0017006,,-1.0,42123526.2424077,[-0.0096669],0.9192408311968003
2023-05-21 09:00:00,0.0017007,0.0017078,0.001674,0.0017053,,-1.0,39890590.8404115,[0.00276373],0.9166321545080258
2023-05-21 10:00:00,0.0017053,0.0017055,0.0016841,0.0016944,,-1.0,31034839.1488745,[-0.00639184],0.9226820642756091
2023-05-21 11:00:00,0.0016943,0.0017145,0.0016715,0.0016977,,-1.0,61290456.1434516,[0.00194759],0.9208504402175335
2023-05-21 12:00:00,0.0016977,0.0017278,0.0016881,0.0017057,,-1.0,66089545.9351369,[0.00471226],0.9164101394706833
2023-05-21 13:00:00,0.0017058,0.0017271,0.0017,0.0017144,,-1.0,45718917.7479539,[0.00510055],0.9115813124084838
2023-05-21 14:00:00,0.0017144,0.001746,0.00161,0.0016444,,-1.0,136550717.1305178,[-0.04083061],0.9504339439434225
2023-05-21 15:00:00,0.0016444,0.0016678,0.0015992,0.0016267,,-1.0,94667329.413391,[-0.0107638],0.9602581093458284
2023-05-21 16:00:00,0.0016267,0.00164,0.0016102,0.0016253,,-1.0,64278994.4505558,[-0.00086064],0.9610351619765274
2023-05-21 17:00:00,0.0016253,0.0016343,0.0015628,0.0015928,,-1.0,76741797.07694569,[-0.01999631],0.9790738837606061
2023-05-21 18:00:00,0.0015929,0.0016055,0.00158,0.0015941,,-1.0,33942970.8001174,[0.00081617],0.978352334889243
2023-05-21 19:00:00,0.001594,0.001608,0.0015912,0.0016007,,-1.0,26417445.5856782,[0.00414027],0.9746890867730915
2023-05-21 20:00:00,0.0016006,0.0016175,0.0016002,0.001603,,-1.0,29614700.7023185,[0.00143687],0.9734125003083722
2023-05-21 21:00:00,0.001603,0.0016041,0.001582,0.0015901,,-1.0,35813865.8609025,[-0.00804741],0.9805724852626682
2023-05-21 22:00:00,0.00159,0.0016102,0.00159,0.0016042,,-1.0,18709564.3961435,[0.00886737],0.9727464551963447
2023-05-21 23:00:00,0.0016044,0.0016085,0.0015884,0.0015964,,-1.0,14900757.9456857,[-0.00486224],0.9770757484245237
2023-05-22 00:00:00,0.0015963,0.001599,0.0015301,0.0015502,,-1.0,81477300.6857857,[-0.02894012],1.0027184852375832
2023-05-22 01:00:00,0.0015501,0.001556,0.0015342,0.0015453,,-1.0,34610564.224024,[-0.00316088],1.0054381694450287
2023-05-22 02:00:00,0.0015452,0.0015556,0.0015173,0.0015437,,-1.0,39411385.8988367,[-0.0010354],1.0063262295943989
2023-05-22 03:00:00,0.0015438,0.0015481,0.001532,0.0015419,,-1.0,20771011.7402251,[-0.00116603],1.0073252972624402
2023-05-22 04:00:00,0.0015419,0.0015576,0.0015351,0.0015483,,-1.0,28350699.7617613,[0.00415072],1.00377305666496
2023-05-22 05:00:00,0.0015483,0.0015506,0.0015353,0.0015437,,-1.0,21626083.7282976,[-0.002971],1.0063262295943989
2023-05-22 06:00:00,0.0015436,0.0015772,0.0015404,0.0015628,,-1.0,48085142.4191543,[0.01237287],0.9957250115612941
2023-05-22 07:00:00,0.0015627,0.0015686,0.0015549,0.0015656,,-1.0,19624318.8181949,[0.00179166],0.9941709062998965
2023-05-22 08:00:00,0.0015656,0.0015759,0.0015543,0.0015605,,-1.0,29745498.8663773,[-0.00325754],0.9970015980260135
2023-05-22 09:00:00,0.0015604,0.0015898,0.0015562,0.0015725,,-1.0,38284121.4019081,[0.00768984],0.9903411469057384
2023-05-22 10:00:00,0.0015724,0.00158,0.0015648,0.0015726,,-1.0,21641610.3647024,[6.35930048e-05],0.9902856431464029
2023-05-22 11:00:00,0.0015726,0.0015968,0.00156,0.0015822,,-1.0,45582668.7935565,[0.00610454],0.9849572822501825
2023-05-22 12:00:00,0.0015823,0.0015865,0.0015649,0.0015711,,-1.0,34656530.4668226,[-0.00701555],0.9911181995364371
2023-05-22 13:00:00,0.0015711,0.001587,0.0015558,0.0015753,,-1.0,46998573.7526557,[0.00267329],0.9887870416443408
2023-05-22 14:00:00,0.0015753,0.0015799,0.0015506,0.0015651,,-1.0,42162978.518202096,[-0.00647496],0.9944484250965747
2023-05-22 15:00:00,0.0015652,0.0015679,0.0015066,0.00153,,-1.0,74479267.6701442,[-0.02242668],1.0139302446233796
2023-05-22 16:00:00,0.00153,0.0015387,0.0015127,0.0015283,,-1.0,33275740.8665754,[-0.00111111],1.0148738085320852
2023-05-22 17:00:00,0.0015282,0.0015346,0.0015109,0.0015306,,-1.0,35414638.4562279,[0.00150494],1.013597222067366
2023-05-22 18:00:00,0.0015305,0.0015514,0.0015276,0.0015386,,-1.0,25863381.3590935,[0.00522671],1.0091569213205158
2023-05-22 19:00:00,0.0015386,0.0015488,0.0015352,0.00154,,-1.0,14864592.1995626,[0.00090992],1.008379868689817
2023-05-22 20:00:00,0.0015401,0.0015457,0.0015267,0.0015433,,-1.0,18116792.5978549,[0.00214286],1.0065482446317415
2023-05-22 21:00:00,0.0015434,0.0015524,0.0015377,0.001542,,-1.0,14426612.7317426,[-0.00084235],1.0072697935031047
2023-05-22 22:00:00,0.0015419,0.0015451,0.0015314,0.0015341,,-1.0,10647739.7239,[-0.00512322],1.0116545904906191
2023-05-22 23:00:00,0.0015342,0.0015365,0.0015113,0.0015302,,-1.0,19428601.5165283,[-0.00254221],1.0138192371047086
2023-05-23 00:00:00,0.0015303,0.0015395,0.001516,0.0015258,,-1.0,26263494.4767898,[-0.00287544],1.0162614025154761
2023-05-23 01:00:00,0.0015258,0.0016049,0.001522,0.0015612,,-1.0,55690932.5363837,[0.02320094],0.9966130717106644
2023-05-23 02:00:00,0.0015612,0.001586,0.0015612,0.0015812,,-1.0,24900614.995917,[0.01281066],0.9855123198435389
2023-05-23 03:00:00,0.0015811,0.0016754,0.0015731,0.0016183,,-1.0,91340677.2794836,[0.02346319],0.9649204251300215
2023-05-23 04:00:00,0.0016183,0.0016254,0.001584,0.0016056,,-1.0,47538426.6830858,[-0.00784774],0.971969402565646
2023-05-23 05:00:00,0.0016057,0.0016096,0.0015901,0.001597,,-1.0,24198616.7875059,[-0.00535625],0.97674272586851
2023-05-23 06:00:00,0.001597,0.0016072,0.0015611,0.001572,,-1.0,44066231.3640788,[-0.01565435],0.9906186657024165
2023-05-23 07:00:00,0.0015721,0.0015787,0.0015525,0.0015723,,-1.0,34335302.8271802,[0.00019084],0.9904521544244098
2023-05-23 08:00:00,0.0015723,0.0015993,0.0015635,0.0015846,,-1.0,32288448.0728073,[0.00782293],0.9836251920261276
2023-05-23 09:00:00,0.0015845,0.0015936,0.001571,0.0015784,,-1.0,22762325.2564477,[-0.00391266],0.9870664251049366
2023-05-23 10:00:00,0.0015784,0.0015878,0.0015719,0.0015809,,-1.0,19846866.6020048,[0.00158388],0.9856788311215459
2023-05-23 11:00:00,0.0015808,0.0016022,0.0015773,0.0015928,,-1.0,28735672.2098475,[0.00752736],0.9790738837606063
2023-05-23 12:00:00,0.0015928,0.00163,0.0015792,0.0015898,,-1.0,63429027.6637453,[-0.00188348],0.9807389965406751
2023-05-23 13:00:00,0.0015898,0.0015972,0.0015717,0.0015831,,-1.0,36858875.5499742,[-0.00421437],0.9844577484161621
2023-05-23 14:00:00,0.0015831,0.0016071,0.0015799,0.0016014,,-1.0,36873390.8992928,[0.0115596],0.9743005604577424
2023-05-23 15:00:00,0.0016015,0.0016149,0.0015958,0.0016056,,-1.0,29434973.525895398,[0.00262271],0.9719694025656461
2023-05-23 16:00:00,0.0016058,0.0016067,0.0015918,0.0015971,,-1.0,31003967.2113136,[-0.00529397],0.9766872221091744
2023-05-23 17:00:00,0.0015971,0.0016199,0.0015938,0.0016008,,-1.0,29778047.9077476,[0.0023167],0.9746335830137561
2023-05-23 18:00:00,0.0016007,0.0016069,0.0015766,0.0015844,,-1.0,26338016.779674,[-0.01024488],0.9837361995447991
2023-05-23 19:00:00,0.0015844,0.0015907,0.0015733,0.0015848,,-1.0,18028548.5333664,[0.00025246],0.9835141845074565
2023-05-23 20:00:00,0.0015848,0.0016028,0.0015779,0.0015952,,-1.0,16201390.0401498,[0.00656234],0.9777417935365513
2023-05-23 21:00:00,0.0015953,0.00161,0.0015924,0.0015939,,-1.0,14709018.6280498,[-0.00081494],0.9784633424079144
2023-05-23 22:00:00,0.001594,0.0016057,0.0015916,0.0016034,,-1.0,10186581.8784656,[0.00596022],0.97319048527103
2023-05-23 23:00:00,0.0016033,0.0016053,0.0015914,0.0015916,,-1.0,12511023.9706158,[-0.00735936],0.979739928872634
2023-05-24 00:00:00,0.0015917,0.0015953,0.0015603,0.0015762,,-1.0,33192472.6141099,[-0.0096758],0.9882875078103205
2023-05-24 01:00:00,0.0015761,0.0015847,0.0015714,0.0015715,,-1.0,15789559.0345245,[-0.00298186],0.9908961844990949
2023-05-24 02:00:00,0.0015714,0.001588,0.0015709,0.0015813,,-1.0,10342954.8356245,[0.00623608],0.9854568160842035
2023-05-24 03:00:00,0.0015813,0.0015829,0.0015262,0.0015442,,-1.0,53880356.3784267,[-0.02346171],1.006048710797721
2023-05-24 04:00:00,0.0015441,0.0015475,0.0015164,0.0015374,,-1.0,35913890.1060871,[-0.00440357],1.0098229664325435
2023-05-24 05:00:00,0.0015375,0.0015385,0.0015278,0.0015357,,-1.0,17309895.519264102,[-0.00110576],1.010766530341249
2023-05-24 06:00:00,0.0015356,0.0015367,0.0014499,0.0014655,,-1.0,88172077.500408,[-0.04571205],1.0497301693948589
2023-05-24 07:00:00,0.0014656,0.0014885,0.001459,0.0014788,,-1.0,37619306.2388793,[0.0090754],1.0423481694032206
2023-05-24 08:00:00,0.0014788,0.0014886,0.001463,0.0014802,,-1.0,33214107.9045164,[0.00094671],1.0415711167725217
