candle_begin_time,open,high,low,close,signal,pos,b_bar_quote_volume,kline_pct,r_line_equity_curve
2023-05-17 00:00:00,0.0016644,0.0016911,0.00161,0.0016741,,0.0,94945447.4384148,[0.00588836],0.9154955932575515
2023-05-17 01:00:00,0.0016741,0.001685,0.0016523,0.0016762,,0.0,51078696.5643446,[0.00125441],0.9154955932575515
2023-05-17 02:00:00,0.0016762,0.0016891,0.0016675,0.0016693,,0.0,30056634.0098826,[-0.00411645],0.9154955932575515
2023-05-17 03:00:00,0.0016693,0.001681,0.0016582,0.0016728,,0.0,23446669.2731749,[0.00209669],0.9154955932575515
2023-05-17 04:00:00,0.0016727,0.0016861,0.0016675,0.0016715,,0.0,24982544.1822724,[-0.00077714],0.9154955932575515
2023-05-17 05:00:00,0.0016714,0.0016733,0.00165,0.0016538,-1.0,0.0,29112855.0021065,[-0.01058929],0.9154955932575515
2023-05-17 06:00:00,0.0016538,0.001658,0.0016404,0.0016498,,-1.0,31750157.6093691,[-0.00241867],0.916062717245163
2023-05-17 07:00:00,0.0016497,0.0016592,0.0015574,0.0015733,,-1.0,103453740.4281854,[-0.04636926],0.958410890283028
2023-05-17 08:00:00,0.0015726,0.0015797,0.0015356,0.0015688,,-1.0,82086042.95121661,[-0.00286023],0.9609019592852553
2023-05-17 09:00:00,0.0015689,0.0015759,0.0015386,0.0015732,,-1.0,45026002.0913421,[0.00280469],0.9584662473719663
2023-05-17 10:00:00,0.0015732,0.0015765,0.0015268,0.0015455,,-1.0,55290309.643114,[-0.01760742],0.973800161007899
2023-05-17 11:00:00,0.0015455,0.0015538,0.0015062,0.0015269,,-1.0,83292596.0624955,[-0.01203494],0.9840965795504386
2023-05-17 12:00:00,0.001527,0.0015512,0.0015212,0.0015236,,-1.0,53314442.4993566,[-0.00216124],0.9859233634854055
2023-05-17 13:00:00,0.0015235,0.0015436,0.00151,0.0015195,,-1.0,57523681.9466452,[-0.002691],0.9881930041318793
2023-05-17 14:00:00,0.0015196,0.0015413,0.0014617,0.001522,,-1.0,170535144.8363812,[0.00164528],0.9868090769084196
2023-05-17 15:00:00,0.001522,0.0015309,0.0015011,0.0015261,,-1.0,65930234.8718064,[0.00269382],0.9845394362619458
2023-05-17 16:00:00,0.0015264,0.0015397,0.001496,0.0015115,,-1.0,67698092.5506177,[-0.00956687],0.9926215712469502
2023-05-17 17:00:00,0.0015116,0.0015512,0.0014896,0.0015374,,-1.0,76029478.7912159,[0.0171353],0.9782840852119083
2023-05-17 18:00:00,0.0015375,0.0015988,0.0015374,0.0015595,,-1.0,97178707.9151275,[0.01437492],0.9660501685565251
2023-05-17 19:00:00,0.0015594,0.0015919,0.0015575,0.0015804,,-1.0,55145575.2548029,[0.01340173],0.9544805369684024
2023-05-17 20:00:00,0.0015803,0.0016464,0.0015785,0.0016253,,-1.0,90343765.5567093,[0.02841053],0.9296252040350672
2023-05-17 21:00:00,0.0016253,0.0016355,0.0015979,0.0016072,,-1.0,52377530.671591,[-0.01113641],0.939644837132915
2023-05-17 22:00:00,0.0016071,0.00161,0.0015715,0.0015955,,-1.0,45427749.7307219,[-0.00727974],0.9461216165387063
2023-05-17 23:00:00,0.0015954,0.0015963,0.001561,0.0015735,,-1.0,30955084.5503712,[-0.01378878],0.9583001761051511
2023-05-18 00:00:00,0.0015736,0.0015888,0.0015511,0.0015731,,-1.0,48781570.5971122,[-0.00025421],0.9585216044609046
2023-05-18 01:00:00,0.0015729,0.0015857,0.0015544,0.0015587,,-1.0,29003503.2310466,[-0.0091539],0.9664930252680323
2023-05-18 02:00:00,0.0015587,0.0015718,0.0015373,0.0015654,,-1.0,33565879.4282338,[0.00429845],0.9627841003091605
2023-05-18 03:00:00,0.0015655,0.0015896,0.0015591,0.0015752,,-1.0,26581114.3763865,[0.00626038],0.9573591055931987
2023-05-18 04:00:00,0.0015751,0.001576,0.0015541,0.0015551,,-1.0,19852673.5764328,[-0.01276028],0.968485880469814
2023-05-18 05:00:00,0.001555,0.0015675,0.0015515,0.001563,,-1.0,21601690.8566468,[0.00508006],0.9641126704436815
2023-05-18 06:00:00,0.0015632,0.0015686,0.0015112,0.0015229,,-1.0,57427120.0286703,[-0.02565579],0.9863108631079741
2023-05-18 07:00:00,0.0015229,0.0016122,0.001501,0.0015727,,-1.0,86508729.425614,[0.03270077],0.958743032816658
2023-05-18 08:00:00,0.0015726,0.0015875,0.0015636,0.0015804,,-1.0,38632651.123512,[0.00489604],0.9544805369684023
2023-05-18 09:00:00,0.0015804,0.0016299,0.0015764,0.0016027,,-1.0,67442452.0243231,[0.01411035],0.9421359061351422
2023-05-18 10:00:00,0.0016027,0.0016183,0.0015881,0.0015925,,-1.0,43363989.00446,[-0.00636426],0.9477823292068578
2023-05-18 11:00:00,0.0015927,0.0016341,0.001575,0.0016264,,-1.0,57161893.4673271,[0.02128728],0.9290162760567447
2023-05-18 12:00:00,0.0016263,0.00164,0.0015976,0.0016012,,-1.0,72759635.2062254,[-0.01549434],0.9429662624692181
2023-05-18 13:00:00,0.0016012,0.0016012,0.001582,0.001591,,-1.0,42636992.3090368,[-0.00637022],0.9486126855409334
2023-05-18 14:00:00,0.001591,0.0015963,0.00156,0.0015776,,-1.0,74685528.1335559,[-0.00842238],0.9560305354586771
2023-05-18 15:00:00,0.0015775,0.001583,0.00155,0.0015586,,-1.0,54886176.6431801,[-0.01204361],0.9665483823569703
2023-05-18 16:00:00,0.0015586,0.0015785,0.0015491,0.001559,,-1.0,45484010.6565803,[0.00025664],0.9663269540012168
2023-05-18 17:00:00,0.0015591,0.0015639,0.0015105,0.0015237,,-1.0,64115378.9168292,[-0.02264272],0.985868006396467
2023-05-18 18:00:00,0.0015238,0.0015354,0.0015036,0.0015139,,-1.0,56826318.7993066,[-0.00643171],0.9912930011124287
2023-05-18 19:00:00,0.0015139,0.0015981,0.0014938,0.0015748,,-1.0,105247677.587423,[0.04022723],0.9575805339489519
2023-05-18 20:00:00,0.0015747,0.0015927,0.0015703,0.0015769,,-1.0,36204333.5380517,[0.0013335],0.9564180350812458
2023-05-18 21:00:00,0.0015769,0.0016112,0.0015723,0.0015948,,-1.0,41214708.6731068,[0.01135139],0.9465091161612748
2023-05-18 22:00:00,0.0015947,0.0016004,0.0015786,0.001594,,-1.0,26416082.2761604,[-0.00050163],0.9469519728727818
2023-05-18 23:00:00,0.001594,0.0015972,0.0015764,0.0015789,,-1.0,23644369.9605938,[-0.00947302],0.9553108933024779
2023-05-19 00:00:00,0.001579,0.001579,0.0015521,0.0015542,,-1.0,36239818.4266563,[-0.0156438],0.9689840942702593
2023-05-19 01:00:00,0.0015542,0.0015585,0.001532,0.0015332,,-1.0,25997320.5521005,[-0.01351177],0.9806090829473204
2023-05-19 02:00:00,0.0015331,0.0015388,0.00152,0.0015375,,-1.0,24250501.389399,[0.00280459],0.9782287281229699
2023-05-19 03:00:00,0.0015375,0.001555,0.0015274,0.001545,,-1.0,26879002.2743304,[0.00487805],0.974076946452591
2023-05-19 04:00:00,0.001545,0.0015484,0.001528,0.0015453,,-1.0,22014785.5165946,[0.00019417],0.9739108751857757
2023-05-19 05:00:00,0.0015451,0.0015456,0.0015105,0.0015327,,-1.0,27631092.4106911,[-0.00815376],0.9808858683920123
2023-05-19 06:00:00,0.0015328,0.0015408,0.001524,0.0015283,,-1.0,24078964.0088207,[-0.00287075],0.9833215803053013
2023-05-19 07:00:00,0.0015282,0.0015354,0.0015058,0.001513,,-1.0,32945540.8828851,[-0.01001112],0.9917912149128743
2023-05-19 08:00:00,0.0015129,0.0015394,0.0014967,0.0015233,,-1.0,42708323.694257304,[0.00680767],0.9860894347522206
2023-05-19 09:00:00,0.0015234,0.0015252,0.0015084,0.0015188,,-1.0,24441866.6097424,[-0.00295411],0.9885805037544478
2023-05-19 10:00:00,0.0015187,0.0015208,0.0015086,0.001514,,-1.0,21260050.7108802,[-0.00316039],0.9912376440234903
2023-05-19 11:00:00,0.0015139,0.0015509,0.001491,0.0015246,,-1.0,55166243.1290785,[0.00700132],0.9853697925960213
2023-05-19 12:00:00,0.0015246,0.0015398,0.0015208,0.0015297,,-1.0,28348998.9396123,[0.00334514],0.9825465810601638
2023-05-19 13:00:00,0.0015298,0.0015343,0.0014758,0.0014843,,-1.0,51425062.5359881,[-0.02967902],1.0076786994381908
2023-05-19 14:00:00,0.0014843,0.0015064,0.0014738,0.0015015,,-1.0,53048856.5301784,[0.01158795],0.9981572801407884
2023-05-19 15:00:00,0.0015014,0.0015434,0.0014867,0.001512,,-1.0,95308274.3203591,[0.00699301],0.9923447858022579
2023-05-19 16:00:00,0.0015121,0.0015283,0.0014975,0.001499,,-1.0,34663691.9702494,[-0.00859788],0.9995412073642481
2023-05-19 17:00:00,0.0014991,0.0015242,0.0014985,0.0015218,,-1.0,25243199.9247226,[0.01521014],0.9869197910862961
2023-05-19 18:00:00,0.0015218,0.001532,0.0015109,0.0015259,,-1.0,21709705.1708112,[0.00269418],0.9846501504398224
2023-05-19 19:00:00,0.0015258,0.001526,0.0015023,0.0015129,,-1.0,22597439.8322502,[-0.00851956],0.9918465720018125
2023-05-19 20:00:00,0.0015129,0.0015173,0.0015006,0.0015154,,-1.0,14513761.8314808,[0.00165246],0.9904626447783528
2023-05-19 21:00:00,0.0015155,0.0015323,0.0015122,0.0015262,,-1.0,16736795.6412148,[0.00712683],0.9844840791730072
2023-05-19 22:00:00,0.0015262,0.0015263,0.00151,0.0015228,,-1.0,15874734.1979375,[-0.00222776],0.9863662201969123
2023-05-19 23:00:00,0.0015227,0.0015375,0.0015211,0.001523,,-1.0,16035170.7387054,[0.00013134],0.9862555060190356
2023-05-20 00:00:00,0.0015229,0.0015242,0.0015011,0.0015066,,-1.0,21958973.0671301,[-0.01076822],0.9953340686049308
2023-05-20 01:00:00,0.0015066,0.0015099,0.0015014,0.001506,,-1.0,10257242.5341454,[-0.00039825],0.9956662111385612
2023-05-20 02:00:00,0.001506,0.0015168,0.0014983,0.0015041,,-1.0,13471980.8729325,[-0.00126162],0.9967179958283905
2023-05-20 03:00:00,0.0015041,0.0015145,0.0015015,0.0015093,,-1.0,9837091.5252393,[0.00345722],0.9938394272035945
2023-05-20 04:00:00,0.0015092,0.0015163,0.0015042,0.0015158,,-1.0,10753155.9560663,[0.00430663],0.9902412164225994
2023-05-20 05:00:00,0.0015158,0.0015169,0.0015079,0.0015131,,-1.0,7743608.5981144,[-0.00178124],0.9917358578239358
2023-05-20 06:00:00,0.0015132,0.001519,0.0015116,0.0015182,,-1.0,9473235.9809291,[0.00337056],0.9889126462880783
2023-05-20 07:00:00,0.0015182,0.0015346,0.0015161,0.0015289,,-1.0,24761952.8240987,[0.00704782],0.982989437771671
2023-05-20 08:00:00,0.0015289,0.0016,0.0015231,0.0015727,,-1.0,73467938.978022,[0.02864805],0.9587430328166581
2023-05-20 09:00:00,0.0015727,0.0016222,0.0015666,0.0015979,0.0,-1.0,89286641.5996132,[0.0160234],0.9432556038759663
2023-05-20 10:00:00,0.0015978,0.0016086,0.0015934,0.0015946,,0.0,47265982.5924408,[-0.00206521],0.9432556038759663
2023-05-20 11:00:00,0.0015947,0.0015994,0.0015725,0.001585,,0.0,47085075.1505623,[-0.00602032],0.9432556038759663
2023-05-20 12:00:00,0.0015849,0.0015976,0.001574,0.0015768,,0.0,33930475.0809002,[-0.0051735],0.9432556038759663
2023-05-20 13:00:00,0.0015767,0.0015816,0.0015593,0.0015673,,0.0,33295513.3868945,[-0.00602486],0.9432556038759663
2023-05-20 14:00:00,0.0015673,0.0015787,0.001561,0.0015746,,0.0,28821532.3069788,[0.00465769],0.9432556038759663
2023-05-20 15:00:00,0.0015746,0.001588,0.0015687,0.0015754,,0.0,27729233.9243076,[0.00050807],0.9432556038759663
2023-05-20 16:00:00,0.0015754,0.0016171,0.0015654,0.0016118,,0.0,48258383.4343419,[0.02310524],0.9432556038759663
2023-05-20 17:00:00,0.0016117,0.0019319,0.0016116,0.0018509,1.0,0.0,366877383.7390361,[0.14834347],0.9432556038759663
2023-05-20 18:00:00,0.001851,0.0018675,0.0017953,0.0018352,,1.0,184006045.7370806,[-0.00848236],0.9335054289127727
2023-05-20 19:00:00,0.0018349,0.0018407,0.0017317,0.00175,,1.0,165556896.1500622,[-0.04642546],0.8900881542933509
2023-05-20 20:00:00,0.00175,0.0018043,0.0017492,0.0017679,,1.0,111960645.50615789,[0.01022857],0.8992098587028304
2023-05-20 21:00:00,0.001768,0.001788,0.0017468,0.0017715,,1.0,67557574.2207607,[0.00203631],0.9010443914332286
2023-05-20 22:00:00,0.0017714,0.0017715,0.0017004,0.0017058,,1.0,72438779.8554845,[-0.03708721],0.867564169103463
2023-05-20 23:00:00,0.0017058,0.0017303,0.0017021,0.0017145,,1.0,41848418.3800888,[0.00510025],0.8719976232019251
2023-05-21 00:00:00,0.0017145,0.0017581,0.0017068,0.0017491,,1.0,57348456.9963029,[0.02018081],0.8896295211107513
2023-05-21 01:00:00,0.001749,0.0017491,0.001713,0.0017148,,1.0,41035792.8377513,[-0.01961009],0.8721505009294582
2023-05-21 02:00:00,0.0017148,0.0017165,0.001655,0.001687,,1.0,64738607.8075647,[-0.0162118],0.8579838315113839
2023-05-21 03:00:00,0.001687,0.0017134,0.0016825,0.0016949,,1.0,32698425.4950918,[0.00468287],0.8620096116697576
2023-05-21 04:00:00,0.001695,0.0017339,0.001684,0.0017112,,1.0,49098506.0369054,[0.00961709],0.8703159681990602
2023-05-21 05:00:00,0.0017111,0.0017306,0.0017016,0.0017144,,1.0,39076035.6780325,[0.00187003],0.8719466639594141
2023-05-21 06:00:00,0.0017143,0.0017156,0.0016925,0.0017014,,1.0,43231204.3522804,[-0.00758283],0.8653219624329764
2023-05-21 07:00:00,0.0017014,0.0017203,0.0016991,0.0017172,,1.0,28337076.2854313,[0.00928647],0.8733735227497239
2023-05-21 08:00:00,0.0017172,0.0017176,0.00169,0.0017006,,1.0,42123526.2424077,[-0.0096669],0.864914288492888
2023-05-21 09:00:00,0.0017007,0.0017078,0.001674,0.0017053,,1.0,39890590.8404115,[0.00276373],0.8673093728909077
2023-05-21 10:00:00,0.0017053,0.0017055,0.0016841,0.0016944,,1.0,31034839.1488745,[-0.00639184],0.8617548154572022
2023-05-21 11:00:00,0.0016943,0.0017145,0.0016715,0.0016977,,1.0,61290456.1434516,[0.00194759],0.8634364704600672
2023-05-21 12:00:00,0.0016977,0.0017278,0.0016881,0.0017057,,1.0,66089545.9351369,[0.00471226],0.867513209860952
2023-05-21 13:00:00,0.0017058,0.0017271,0.0017,0.0017144,,1.0,45718917.7479539,[0.00510055],0.8719466639594142
2023-05-21 14:00:00,0.0017144,0.001746,0.00161,0.0016444,,1.0,136550717.1305178,[-0.04083061],0.8362751942016732
2023-05-21 15:00:00,0.0016444,0.0016678,0.0015992,0.0016267,,1.0,94667329.413391,[-0.0107638],0.8272554082772158
2023-05-21 16:00:00,0.0016267,0.00164,0.0016102,0.0016253,,1.0,64278994.4505558,[-0.00086064],0.8265419788820608
2023-05-21 17:00:00,0.0016253,0.0016343,0.0015628,0.0015928,0.0,1.0,76741797.07694569,[-0.01999631],0.8085707200991715
2023-05-21 18:00:00,0.0015929,0.0016055,0.00158,0.0015941,,0.0,33942970.8001174,[0.00081617],0.8085707200991715
2023-05-21 19:00:00,0.001594,0.001608,0.0015912,0.0016007,,0.0,26417445.5856782,[0.00414027],0.8085707200991715
2023-05-21 20:00:00,0.0016006,0.0016175,0.0016002,0.001603,,0.0,29614700.7023185,[0.00143687],0.8085707200991715
2023-05-21 21:00:00,0.001603,0.0016041,0.001582,0.0015901,,0.0,35813865.8609025,[-0.00804741],0.8085707200991715
2023-05-21 22:00:00,0.00159,0.0016102,0.00159,0.0016042,,0.0,18709564.3961435,[0.00886737],0.8085707200991715
2023-05-21 23:00:00,0.0016044,0.0016085,0.0015884,0.0015964,,0.0,14900757.9456857,[-0.00486224],0.8085707200991715
2023-05-22 00:00:00,0.0015963,0.001599,0.0015301,0.0015502,,0.0,81477300.6857857,[-0.02894012],0.8085707200991715
2023-05-22 01:00:00,0.0015501,0.001556,0.0015342,0.0015453,,0.0,34610564.224024,[-0.00316088],0.8085707200991715
2023-05-22 02:00:00,0.0015452,0.0015556,0.0015173,0.0015437,,0.0,39411385.8988367,[-0.0010354],0.8085707200991715
2023-05-22 03:00:00,0.0015438,0.0015481,0.001532,0.0015419,,0.0,20771011.7402251,[-0.00116603],0.8085707200991715
2023-05-22 04:00:00,0.0015419,0.0015576,0.0015351,0.0015483,,0.0,28350699.7617613,[0.00415072],0.8085707200991715
2023-05-22 05:00:00,0.0015483,0.0015506,0.0015353,0.0015437,,0.0,21626083.7282976,[-0.002971],0.8085707200991715
2023-05-22 06:00:00,0.0015436,0.0015772,0.0015404,0.0015628,,0.0,48085142.4191543,[0.01237287],0.8085707200991715
2023-05-22 07:00:00,0.0015627,0.0015686,0.0015549,0.0015656,,0.0,19624318.8181949,[0.00179166],0.8085707200991715
2023-05-22 08:00:00,0.0015656,0.0015759,0.0015543,0.0015605,,0.0,29745498.8663773,[-0.00325754],0.8085707200991715
2023-05-22 09:00:00,0.0015604,0.0015898,0.0015562,0.0015725,,0.0,38284121.4019081,[0.00768984],0.8085707200991715
2023-05-22 10:00:00,0.0015724,0.00158,0.0015648,0.0015726,,0.0,21641610.3647024,[6.35930048e-05],0.8085707200991715
2023-05-22 11:00:00,0.0015726,0.0015968,0.00156,0.0015822,,0.0,45582668.7935565,[0.00610454],0.8085707200991715
2023-05-22 12:00:00,0.0015823,0.0015865,0.0015649,0.0015711,,0.0,34656530.4668226,[-0.00701555],0.8085707200991715
2023-05-22 13:00:00,0.0015711,0.001587,0.0015558,0.0015753,,0.0,46998573.7526557,[0.00267329],0.8085707200991715
2023-05-22 14:00:00,0.0015753,0.0015799,0.0015506,0.0015651,,0.0,42162978.518202096,[-0.00647496],0.8085707200991715
2023-05-22 15:00:00,0.0015652,0.0015679,0.0015066,0.00153,,0.0,74479267.6701442,[-0.02242668],0.8085707200991715
2023-05-22 16:00:00,0.00153,0.0015387,0.0015127,0.0015283,-1.0,0.0,33275740.8665754,[-0.00111111],0.8085707200991715
2023-05-22 17:00:00,0.0015282,0.0015346,0.0015109,0.0015306,,-1.0,35414638.4562279,[0.00150494],0.8058460995521718
2023-05-22 18:00:00,0.0015305,0.0015514,0.0015276,0.0015386,,-1.0,25863381.3590935,[0.00522671],0.8016132991055365
2023-05-22 19:00:00,0.0015386,0.0015488,0.0015352,0.00154,,-1.0,14864592.1995626,[0.00090992],0.8008725590273754
2023-05-22 20:00:00,0.0015401,0.0015457,0.0015267,0.0015433,,-1.0,18116792.5978549,[0.00214286],0.7991265288431383
2023-05-22 21:00:00,0.0015434,0.0015524,0.0015377,0.001542,,-1.0,14426612.7317426,[-0.00084235],0.7998143589157166
2023-05-22 22:00:00,0.0015419,0.0015451,0.0015314,0.0015341,,-1.0,10647739.7239,[-0.00512322],0.8039942493567689
2023-05-22 23:00:00,0.0015342,0.0015365,0.0015113,0.0015302,,-1.0,19428601.5165283,[-0.00254221],0.8060577395745036
2023-05-23 00:00:00,0.0015303,0.0015395,0.001516,0.0015258,,-1.0,26263494.4767898,[-0.00287544],0.8083857798201529
2023-05-23 01:00:00,0.0015258,0.0016049,0.001522,0.0015612,,-1.0,55690932.5363837,[0.02320094],0.7896556378437919
2023-05-23 02:00:00,0.0015612,0.001586,0.0015612,0.0015812,,-1.0,24900614.995917,[0.01281066],0.7790736367272038
2023-05-23 03:00:00,0.0015811,0.0016754,0.0015731,0.0016183,0.0,-1.0,91340677.2794836,[0.02346319],0.7579021029452089
2023-05-23 04:00:00,0.0016183,0.0016254,0.001584,0.0016056,,0.0,47538426.6830858,[-0.00784774],0.7579021029452089
2023-05-23 05:00:00,0.0016057,0.0016096,0.0015901,0.001597,,0.0,24198616.7875059,[-0.00535625],0.7579021029452089
2023-05-23 06:00:00,0.001597,0.0016072,0.0015611,0.001572,,0.0,44066231.3640788,[-0.01565435],0.7579021029452089
2023-05-23 07:00:00,0.0015721,0.0015787,0.0015525,0.0015723,,0.0,34335302.8271802,[0.00019084],0.7579021029452089
2023-05-23 08:00:00,0.0015723,0.0015993,0.0015635,0.0015846,,0.0,32288448.0728073,[0.00782293],0.7579021029452089
2023-05-23 09:00:00,0.0015845,0.0015936,0.001571,0.0015784,,0.0,22762325.2564477,[-0.00391266],0.7579021029452089
2023-05-23 10:00:00,0.0015784,0.0015878,0.0015719,0.0015809,,0.0,19846866.6020048,[0.00158388],0.7579021029452089
2023-05-23 11:00:00,0.0015808,0.0016022,0.0015773,0.0015928,,0.0,28735672.2098475,[0.00752736],0.7579021029452089
2023-05-23 12:00:00,0.0015928,0.00163,0.0015792,0.0015898,,0.0,63429027.6637453,[-0.00188348],0.7579021029452089
2023-05-23 13:00:00,0.0015898,0.0015972,0.0015717,0.0015831,,0.0,36858875.5499742,[-0.00421437],0.7579021029452089
2023-05-23 14:00:00,0.0015831,0.0016071,0.0015799,0.0016014,,0.0,36873390.8992928,[0.0115596],0.7579021029452089
2023-05-23 15:00:00,0.0016015,0.0016149,0.0015958,0.0016056,,0.0,29434973.525895398,[0.00262271],0.7579021029452089
2023-05-23 16:00:00,0.0016058,0.0016067,0.0015918,0.0015971,,0.0,31003967.2113136,[-0.00529397],0.7579021029452089
2023-05-23 17:00:00,0.0015971,0.0016199,0.0015938,0.0016008,,0.0,29778047.9077476,[0.0023167],0.7579021029452089
2023-05-23 18:00:00,0.0016007,0.0016069,0.0015766,0.0015844,,0.0,26338016.779674,[-0.01024488],0.7579021029452089
2023-05-23 19:00:00,0.0015844,0.0015907,0.0015733,0.0015848,,0.0,18028548.5333664,[0.00025246],0.7579021029452089
2023-05-23 20:00:00,0.0015848,0.0016028,0.0015779,0.0015952,,0.0,16201390.0401498,[0.00656234],0.7579021029452089
2023-05-23 21:00:00,0.0015953,0.00161,0.0015924,0.0015939,,0.0,14709018.6280498,[-0.00081494],0.7579021029452089
2023-05-23 22:00:00,0.001594,0.0016057,0.0015916,0.0016034,,0.0,10186581.8784656,[0.00596022],0.7579021029452089
2023-05-23 23:00:00,0.0016033,0.0016053,0.0015914,0.0015916,,0.0,12511023.9706158,[-0.00735936],0.7579021029452089
2023-05-24 00:00:00,0.0015917,0.0015953,0.0015603,0.0015762,,0.0,33192472.6141099,[-0.0096758],0.7579021029452089
2023-05-24 01:00:00,0.0015761,0.0015847,0.0015714,0.0015715,,0.0,15789559.0345245,[-0.00298186],0.7579021029452089
2023-05-24 02:00:00,0.0015714,0.001588,0.0015709,0.0015813,,0.0,10342954.8356245,[0.00623608],0.7579021029452089
2023-05-24 03:00:00,0.0015813,0.0015829,0.0015262,0.0015442,,0.0,53880356.3784267,[-0.02346171],0.7579021029452089
2023-05-24 04:00:00,0.0015441,0.0015475,0.0015164,0.0015374,,0.0,35913890.1060871,[-0.00440357],0.7579021029452089
2023-05-24 05:00:00,0.0015375,0.0015385,0.0015278,0.0015357,,0.0,17309895.519264102,[-0.00110576],0.7579021029452089
2023-05-24 06:00:00,0.0015356,0.0015367,0.0014499,0.0014655,-1.0,0.0,88172077.500408,[-0.04571205],0.7579021029452089
2023-05-24 07:00:00,0.0014656,0.0014885,0.001459,0.0014788,,-1.0,37619306.2388793,[0.0090754],0.7497124022566218
2023-05-24 08:00:00,0.0014788,0.0014886,0.001463,0.0014802,,-1.0,33214107.9045164,[0.00094671],0.74898842373054
2023-05-24 09:00:00,0.0014802,0.0015122,0.0014759,0.0014876,,-1.0,33423208.8905875,[0.00499932],0.7451616800926797
